id;date;actor1;actor2;numEvent;goldenstein;numMen;numSource;numArticle;avgTone;url
253471681;20130401;FRA;ESP;72;8.3;3;1;3;0.993377483;http://www.bbc.co.uk/news/world-africa-21998398#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253471682;20130401;FRA;ESP;72;8.3;2;1;2;0.993377483;http://www.bbc.co.uk/news/world-africa-21998398#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253471728;20130401;FRA;MLI;72;8.3;2;1;2;0.183486239;http://news.kuwaittimes.net/2013/04/01/mali-troops-sweep-timbuktu-for-islamist-fighters-there-are-no-more-gunshots/
253471729;20130401;FRA;MLI;72;8.3;6;3;6;0.265037585;http://www.france24.com/en/20130401-calm-returns-timbuktu-clashes-islamists-mali?ns_campaign=editorial&ns_source=RSS_public&ns_mchannel=RSS&ns_fee=0&ns_linkname=20130401_calm_returns_timbuktu_clashes_islamists_mali
253471753;20130401;FRA;SYR;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471754;20130401;FRA;SYR;20;3;1;1;1;2.608695652;http://www.dailystar.com.lb/News/Middle-East/2013/Apr-01/212107-egypts-morsi-seeks-to-keep-strong-ties-with-france.ashx
253471781;20130401;FRA;AZE;20;3;6;1;6;2.112676056;http://en.trend.az/news/society/2134366.html
253471793;20130401;FRA;FRA;71;7.4;1;1;1;2.392344498;http://www.reuters.com/article/2013/04/01/deals-day-idUSL3N0CO1L220130401?type=companyNews&feedType=RSS&feedName=companyNews
253471820;20130401;FSM;SDN;26;4;2;1;2;0;BBC Monitoring
253472004;20130401;GBR;ARM;20;3;2;1;2;3.793103448;http://news.am/eng/news/146896.html
253472005;20130401;GBR;ARM;20;3;2;1;2;3.793103448;http://news.am/eng/news/146896.html
253472007;20130401;GBR;AUS;20;3;3;1;3;2.341920375;http://www.khaleejtimes.com/kt-article-display-1.asp?xfile=data/aviation/2013/April/aviation_April1.xml&section=aviation
253472008;20130401;GBR;AUS;22;3.2;2;1;2;6.925675676;http://www.politico.com/story/2013/04/keep-the-internet-free-89464.html
253472009;20130401;GBR;AUS;22;3.2;3;1;3;6.925675676;http://www.politico.com/story/2013/04/keep-the-internet-free-89464.html
253472075;20130401;GBR;EUR;75;7;10;1;10;0;BBC Monitoring
253472082;20130401;GBR;GBR;20;3;2;1;2;2.653061224;http://www.independent.ie/world-news/europe/wyman-speaks-to-police-about-underage-affair-29166292.html
253472091;20130401;GBR;GBR;20;3;2;1;2;0.869565217;http://www.guardian.co.uk/uk/2013/apr/01/wales-frozen-sheep-snow
253472092;20130401;GBR;GBR;22;3.2;2;1;2;4.814814815;http://www.guardian.co.uk/law/2013/apr/01/support-women-raped-in-conflict
253472098;20130401;GBR;GBR;20;3;20;1;20;4.461538462;http://www.informationweek.com/nhs-needs-better-vision-of-digital-patie/240152025?cid=RSSfeed_IWK_All
253472099;20130401;GBR;GBR;20;3;4;1;4;1.280878317;http://www.dailymail.co.uk/news/article-2302146/111-NHS-Service-Girl-potentially-fatal-appendicitis-died-doctor-failed-parents-back.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
253472144;20130401;GBR;MDV;71;7.4;4;1;4;2.416356877;http://www.chicagotribune.com/news/local/suburbs/ct-tl-naperville-muscular-dystrophy-20130404,0,3736758.story?track=rss
253472193;20130401;GBR;TUR;73;7.4;2;1;2;1.020408163;http://www.jpost.com/DiplomacyAndPolitics/Article.aspx?id=308361&R=R9
253472194;20130401;GBR;TUR;73;7.4;2;1;2;1.020408163;http://www.jpost.com/DiplomacyAndPolitics/Article.aspx?id=308361&R=R9
253472195;20130401;GBR;TUR;73;7.4;12;1;12;1.020408163;http://www.jpost.com/DiplomacyAndPolitics/Article.aspx?id=308361&R=R9
253472233;20130401;GBR;GBR;28;4;10;1;10;3.357314149;http://www.bbc.co.uk/news/uk-wales-21993724#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253472277;20130401;GBR;GBR;20;3;1;1;1;0.869565217;http://www.guardian.co.uk/uk/2013/apr/01/wales-frozen-sheep-snow
253472278;20130401;GBR;GBR;71;7.4;2;1;2;1.195219124;http://www.reuters.com/article/2013/04/01/deals-day-idUSL3N0CO1L220130401?feedType=RSS&feedName=mergersNews
253472279;20130401;GBR;GBR;73;7.4;6;1;6;3.536977492;http://zeenews.india.com/news/world/british-pm-turns-sheep-rescuer_839162.html
253474110;20130401;GRC;CAN;20;3;8;1;8;4.786923526;http://www.guardian.co.uk/world/2013/apr/01/greece-golden-dawn-global-ambitions
253474111;20130401;GRC;CAN;20;3;2;1;2;4.786923526;http://www.guardian.co.uk/world/2013/apr/01/greece-golden-dawn-global-ambitions
253474134;20130401;GRC;GRC;71;7.4;2;2;2;1.186615317;http://economictimes.indiatimes.com/news/international-business/greece-to-extend-bank-recapitalisation-deadline-central-bank-chief/articleshow/19335313.cms
253474135;20130401;GRC;GRC;71;7.4;2;2;2;1.186615317;http://economictimes.indiatimes.com/news/international-business/greece-to-extend-bank-recapitalisation-deadline-central-bank-chief/articleshow/19335313.cms
253474465;20130401;HTI;HTI;20;3;2;1;2;0;http://www.eenews.net/Greenwire/rss/2013/04/01/32
253474509;20130401;IDN;AUS;233;3.4;8;1;8;0.8;http://www.adelaidenow.com.au/news/national/bob-carr-wants-coalition-to-back-the-malaysia-people-swap-deal/story-fncz7kyc-1226610711360?from=public_rss
253474510;20130401;IDN;AUS;233;3.4;4;2;4;1.425056948;http://www.adelaidenow.com.au/news/national/bob-carr-wants-coalition-to-back-the-malaysia-people-swap-deal/story-fncz7kyc-1226610711360?from=public_rss
253474511;20130401;IDN;AUS;233;3.4;2;1;2;2.050113895;http://www.forbesadvocate.com.au/story/1402614/new-rewards-a-chance-for-asylum-seekers-to-win-on-points/?cs=7
253474512;20130401;IDN;AUS;233;3.4;6;1;6;2.050113895;http://www.forbesadvocate.com.au/story/1402614/new-rewards-a-chance-for-asylum-seekers-to-win-on-points/?cs=7
253474513;20130401;IDN;AUS;73;7.4;8;1;8;0.8;http://www.adelaidenow.com.au/news/national/bob-carr-wants-coalition-to-back-the-malaysia-people-swap-deal/story-fncz7kyc-1226610711360?from=public_rss
253474514;20130401;IDN;AUS;73;7.4;2;1;2;0.8;http://www.adelaidenow.com.au/news/national/bob-carr-wants-coalition-to-back-the-malaysia-people-swap-deal/story-fncz7kyc-1226610711360?from=public_rss
253474621;20130401;AFR;USA;20;3;2;1;2;2.543507363;http://abcnews.go.com/International/wireStory/african-republic-coup-leader-adds-roles-18852893
253474622;20130401;AFR;USA;20;3;16;2;16;2.540410398;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253474623;20130401;AFR;USA;20;3;2;1;2;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253474685;20130401;EUR;TJK;71;7.4;10;1;10;7.951807229;http://reliefweb.int/report/tajikistan/eu-and-who-support-improvement-pediatric-care-services
253474698;20130401;SEA;MYS;71;7.4;5;1;5;0;http://www.reuters.com/article/2013/04/01/markets-southeastasia-stocksnews-fundflo-idUSL3N0CO0M420130401
253474802;20130401;USA;JPN;20;3;6;2;6;2.957928087;http://www.news.com.au/breaking-news/world/caroline-kennedy-eyed-for-japan-ambassador/story-e6frfkui-1226610701720?from=public_rss
253474803;20130401;USA;JPN;20;3;2;1;2;3.232758621;http://www.google.com/hostednews/afp/article/ALeqM5gYokBB8haRu8isy6VHDG8-zALwiQ?docId=CNG.ea9518d299235855eaaf2a583db3cd31.8f1
253474804;20130401;USA;THA;20;3;4;1;4;3.058823529;http://www.bangkokpost.com/breakingnews/343510/caroline-kennedy-set-for-japan-ambassador-post
253474908;20130401;IND;BGD;20;3;2;1;2;0.657894737;http://biz.thestar.com.my/news/story.asp?file=/2013/4/2/business/12914964&sec=business
253474948;20130401;IND;DEU;20;3;2;1;2;1.804123711;http://timesofindia.indiatimes.com/india/Fungicide-purchase-Punjab-and-Haryana-high-court-issues-notices-to-Centre-Haryana/articleshow/19333567.cms
253474949;20130401;IND;DEU;20;3;2;1;2;1.804123711;http://timesofindia.indiatimes.com/india/Fungicide-purchase-Punjab-and-Haryana-high-court-issues-notices-to-Centre-Haryana/articleshow/19333567.cms
253474951;20130401;IND;DEU;20;3;2;1;2;1.804123711;http://timesofindia.indiatimes.com/india/Fungicide-purchase-Punjab-and-Haryana-high-court-issues-notices-to-Centre-Haryana/articleshow/19333567.cms
253475033;20130401;IND;CHE;20;3;4;1;4;6.493506494;http://www.nationmultimedia.com/breakingnews/India-court-rejects-Novartis-plea-for-cancer-drug--30203158.html
253475034;20130401;IND;CHE;20;3;2;1;2;6.493506494;http://www.nationmultimedia.com/breakingnews/India-court-rejects-Novartis-plea-for-cancer-drug--30203158.html
253475055;20130401;IND;SAU;20;3;6;1;6;1.259445844;http://timesofindia.indiatimes.com/nri/middle-east-news/Kerala-urges-Centre-to-seek-Saudi-Arabia-amnesty/articleshow/19320927.cms
253475056;20130401;IND;SAU;20;3;10;1;10;1.262626263;http://economictimes.indiatimes.com/news/politics-and-nation/kerala-urges-centre-to-seek-saudi-arabia-amnesty/articleshow/19321959.cms
253475059;20130401;IND;USA;20;3;3;1;3;2.160997771;http://www.thehindu.com/business/companies/licence-extension-fundamental-flaws-in-dots-rejection-says-vodafone/article4569617.ece
253475060;20130401;IND;USA;20;3;1;1;1;5.278174037;http://www.thehindu.com/business/companies/sc-decision-on-novartis-to-benefit-poor-patients-pharma-companies/article4569650.ece
253475097;20130401;IND;IND;20;3;2;1;2;0;BBC Monitoring
253475151;20130401;IRL;MOZ;70;7;6;1;6;3.144654088;http://www.breakingnews.ie/ireland/mozambique-to-benefit-from-largest-irish-aid-payout-589826.html
253475266;20130401;IRN;EGY;20;3;2;1;2;0;BBC Monitoring
253475267;20130401;IRN;EGY;25;-0.3;2;1;2;0;BBC Monitoring
253475282;20130401;IRN;EGY;25;-0.3;6;1;6;0;BBC Monitoring
253475382;20130401;IRN;SYR;70;7;10;1;10;0;BBC Monitoring
253475435;20130401;IRN;IRN;26;4;6;1;6;1.57480315;http://en.trend.az/news/politics/2134090.html
253475446;20130401;IRN;TUR;20;3;10;1;10;3.163017032;http://www.france24.com/en/20130329-focus-north-korea-fresh-threats-credible-empty-kim-jong-un-seoul-us-missiles-nuclear-pyongyang?ns_campaign=editorial&ns_source=RSS_public&ns_mchannel=RSS&ns_fee=0&ns_linkname=20130329_focus_north_korea_fresh_threats_cre
253475506;20130401;IRQ;CAN;74;8.5;2;1;2;1.503759398;http://www.upi.com/Top_News/World-News/2013/04/01/Canada-opens-diplomatic-mission-in-Iraq/UPI-69221364846593/
253475520;20130401;IRQ;CAN;74;8.5;6;1;6;1.503759398;http://www.upi.com/Top_News/World-News/2013/04/01/Canada-opens-diplomatic-mission-in-Iraq/UPI-69221364846593/
253475585;20130401;IRQ;IRQ;20;3;3;1;3;0;BBC Monitoring
253475599;20130401;IRQ;KWT;20;3;10;1;10;0;BBC Monitoring
253475624;20130401;IRQ;TUR;256;-0.3;2;1;2;3.821656051;http://oilprice.com/Geopolitics/Middle-East/TURKEY-IRAQI-KURDISTAN-Another-Step-Towards-Kurdish-Independence.html
253475635;20130401;IRQ;USA;73;7.4;4;1;4;4.020979021;http://www.nydailynews.com/news/national/jessica-lynch-haunted-iraq-10-years-rescue-article-1.1304808?localLinksEnabled=false
253475749;20130401;ISR;DEU;75;7;8;1;8;2.368421053;http://www.contracostatimes.com/business-headlines/ci_22916201/mercury-news-interview-meir-statman-santa-clara-university?source=rss
253475750;20130401;ISR;DEU;75;7;2;1;2;2.368421053;http://www.contracostatimes.com/business-headlines/ci_22916201/mercury-news-interview-meir-statman-santa-clara-university?source=rss
253475833;20130401;ISR;MMR;75;7;4;1;4;2.199816682;http://www.jpost.com/MiddleEast/Article.aspx?id=308298&R=R3
253475834;20130401;ISR;MMR;75;7;4;1;4;2.199816682;http://www.jpost.com/MiddleEast/Article.aspx?id=308298&R=R3
253475913;20130401;ISR;TUR;70;7;4;1;4;2.783505155;http://www.worldbulletin.net/?aType=haber&ArticleID=105685
253475914;20130401;ISR;TUR;70;7;4;1;4;2.783505155;http://www.worldbulletin.net/?aType=haber&ArticleID=105685
253475937;20130401;ISR;USA;26;4;4;1;4;0.4784689;http://www.jpost.com/MiddleEast/Article.aspx?id=308335&R=R3
253476055;20130401;ITA;ITA;20;3;3;1;3;0;BBC Monitoring
253476084;20130401;ITA;USA;70;7;1;1;1;4.049844237;http://www.salon.com/2013/04/01/ben_carson_compares_homosexuality_to_muder/
253476085;20130401;ITA;USA;70;7;1;1;1;4.049844237;http://www.salon.com/2013/04/01/ben_carson_compares_homosexuality_to_muder/
253476086;20130401;ITA;USA;70;7;4;1;4;4.049844237;http://www.salon.com/2013/04/01/ben_carson_compares_homosexuality_to_muder/
253476171;20130401;JOR;EGY;20;3;16;1;16;2.270011947;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?id=308354&R=R7
253476172;20130401;JOR;EGY;20;3;4;1;4;2.270011947;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?id=308354&R=R7
253476190;20130401;JOR;JOR;70;7;2;1;2;0;BBC Monitoring
253476242;20130401;JOR;ISR;71;7.4;3;1;3;0;BBC Monitoring
253476329;20130401;JPN;JPN;20;3;4;1;4;2.022058824;http://phys.org/news/2013-04-gravitational-lensing-peculiar-magatama-galaxy.html
253476389;20130401;JPN;USA;20;3;10;1;10;1.176470588;http://www.xe.com/news/2013/04/02/3283785.htm?utm_source=RSS&utm_medium=TL&utm_content=NOGEO&utm_campaign=News_RSS_Art20
253476419;20130401;JPN;USA;22;3.2;20;2;20;3.154024963;http://uk.reuters.com/article/2013/04/01/sumitomo-corp-lng-idUKL3N0CO13T20130401
253476432;20130401;JPN;USA;71;7.4;6;2;6;2.982295228;http://www.israelnationalnews.com/News/News.aspx/166686
253476454;20130401;JPN;GBR;20;3;8;1;8;2.173913043;http://www.upi.com/blog/2013/04/01/Record-setting-Roadrunner-supercomputer-obsolete-retiring/3001364833652/
253476455;20130401;JPN;JPN;20;3;2;1;2;2.173913043;http://www.upi.com/blog/2013/04/01/Record-setting-Roadrunner-supercomputer-obsolete-retiring/3001364833652/
253476464;20130401;JPN;USA;22;3.2;30;2;30;3.154024963;http://uk.reuters.com/article/2013/04/01/sumitomo-corp-lng-idUKL3N0CO13T20130401
253477175;20130401;KEN;AFR;20;3;10;1;10;0;BBC Monitoring
253477205;20130401;KEN;KEN;27;4;8;1;8;0;BBC Monitoring
253477223;20130401;KGZ;KGZ;20;3;2;1;2;0;BBC Monitoring
253477289;20130401;KOR;CHN;20;3;55;7;55;2.539131858;http://www.reuters.com/article/2013/04/01/us-korea-north-china-idUSBRE9300JO20130401?feedType=RSS&feedName=wtMostRead
253477318;20130401;KOR;KOR;26;4;4;1;4;1.457725948;http://www.globalsecurity.org/wmd/library/news/dprk/2013/dprk-130401-presstv01.htm
253477366;20130401;KOR;PRK;20;3;14;2;14;2.560390277;http://www.reuters.com/article/2013/03/31/korea-north-usa-f-idUSL2N0CN0BT20130331
253477367;20130401;KOR;PRK;20;3;2;1;2;2.43902439;http://www.csmonitor.com/USA/Latest-News-Wires/2013/0401/US-jets-to-South-Korea-F-22-Stealth-fighters-join-drills-video?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+feeds%2Fusa+%28Christian+Science+Monitor+%7C+USA%29
253477368;20130401;KOR;PRK;20;3;2;1;2;2.255639098;http://www.panarmenian.net/eng/news/152256/
253477484;20130401;KOR;KOR;20;3;4;1;4;2.040816327;http://www.upi.com/Top_News/World-News/2013/04/01/Park-asks-military-to-be-tough/UPI-17701364795742/
253477523;20130401;KOR;KOR;26;4;6;1;6;1.457725948;http://www.globalsecurity.org/wmd/library/news/dprk/2013/dprk-130401-presstv01.htm
253477823;20130401;LBN;SYR;22;3.2;6;1;6;3.167420814;http://www.upi.com/Top_News/Special/2013/04/01/Hezbollah-lobbies-for-status-quo/UPI-70421364822994/
253477824;20130401;LBN;SYR;22;3.2;2;1;2;3.167420814;http://www.upi.com/Top_News/Special/2013/04/01/Hezbollah-lobbies-for-status-quo/UPI-70421364822994/
253477825;20130401;LBN;SYR;22;3.2;2;1;2;3.167420814;http://www.upi.com/Top_News/Special/2013/04/01/Hezbollah-lobbies-for-status-quo/UPI-70421364822994/
253478381;20130401;MCO;GBR;20;3;4;1;4;4.938271605;http://www.dailymail.co.uk/femail/article-2302349/At-56-new-grandmother-Princess-Caroline-Monaco-looks-age-dresses-visit-grandson-London.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
253478382;20130401;MCO;GBR;20;3;6;1;6;4.938271605;http://www.dailymail.co.uk/femail/article-2302349/At-56-new-grandmother-Princess-Caroline-Monaco-looks-age-dresses-visit-grandson-London.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
253479412;20130401;MLI;MLI;20;3;2;1;2;0;BBC Monitoring
253479453;20130401;MMR;ISR;75;7;4;1;4;2.199816682;http://www.jpost.com/MiddleEast/Article.aspx?id=308298&R=R3
253479454;20130401;MMR;ISR;75;7;4;1;4;2.199816682;http://www.jpost.com/MiddleEast/Article.aspx?id=308298&R=R3
253479534;20130401;CAN;USA;20;3;10;1;10;0;http://earthfix.opb.org/energy/article/oil-company-with-megaloads-to-start-production/
253479767;20130401;USA;BRA;71;7.4;10;1;10;0.763358779;http://www.forbes.com/sites/kenrapoza/2013/04/01/on-deficits-brazil-walks-a-fine-line/
253479789;20130401;USA;JPN;71;7.4;16;1;16;1.166180758;http://finance.yahoo.com/news/ex-morgan-stanley-manager-launches-072603637.html
253479800;20130401;USA;CAN;20;3;32;2;32;1.363568994;http://www.reuters.com/article/2013/04/01/fis-refinancing-idUSL2N0CO1M920130401?type=companyNews&feedType=RSS&feedName=companyNews
253479803;20130401;USA;PHL;70;7;8;1;8;3.32326284;http://finance.yahoo.com/news/philippine-etf-gains-credit-upgrade-134012660.html
253479806;20130401;USA;RUS;20;3;3;1;3;2.083333333;http://72.167.255.126/index.php?sid=6&aid=110&dir=2013/March/Wednesday27
253479809;20130401;USA;USA;20;3;10;1;10;2.669404517;http://www.bloomberg.com/news/2013-04-01/stockton-can-stay-in-bankruptcy-over-creditor-objections-1-.html
253479810;20130401;USA;USA;20;3;6;1;4;2.55802937;http://www.businessweek.com/news/2013-03-31/michael-dell-said-to-consider-blackstone-lbo-only-with-ceo-guarantee
253479824;20130401;USA;USA;70;7;60;4;60;0.808467328;http://www.xe.com/news/2013/04/01/3282625.htm?utm_source=RSS&utm_medium=TL&utm_content=NOGEO&utm_campaign=News_RSS_Art14
253479834;20130401;USA;USA;20;3;8;2;8;1.363568994;http://www.reuters.com/article/2013/04/01/fis-refinancing-idUSL2N0CO1M920130401?type=companyNews&feedType=RSS&feedName=companyNews
253479836;20130401;USA;USA;71;7.4;16;1;16;1.166180758;http://www.reuters.com/article/2013/04/01/us-japan-hedgefund-idUSBRE93003J20130401?feedType=RSS&feedName=businessNews
253480169;20130401;MYS;MYS;20;3;2;1;2;0.844277674;http://www.asianage.com/india/row-over-cell-flight-turns-ugly-ground-142
253480170;20130401;MYS;MYS;20;3;2;1;2;0.844277674;http://www.asianage.com/india/row-over-cell-flight-turns-ugly-ground-142
253480179;20130401;MYS;MYS;20;3;6;1;6;0.844277674;http://www.asianage.com/india/row-over-cell-flight-turns-ugly-ground-142
253480252;20130401;NGA;NGA;20;3;2;1;2;4.482758621;http://allafrica.com/stories/201304010093.html
253480257;20130401;NGA;NGA;70;7;5;1;5;3.994614004;http://www.thisdaylive.com/articles/battles-from-many-fronts/143780/
253480272;20130401;NGA;USA;20;3;2;1;2;0;BBC Monitoring
253480289;20130401;NGA;NGA;70;7;2;1;2;3.994614004;http://www.thisdaylive.com/articles/battles-from-many-fronts/143780/
253480409;20130401;NOR;ISR;71;7.4;4;1;4;2.095459837;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?ID=308349&R=R1
253480410;20130401;NOR;ISR;71;7.4;16;1;16;2.095459837;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?ID=308349&R=R1
253480414;20130401;NOR;NOR;71;7.4;2;1;2;5.930470348;http://reliefweb.int/report/burundi/eac-kicks-5m-healthcare-plan
253480426;20130401;NOR;PSE;71;7.4;4;1;4;2.095459837;http://www.jpost.com/Opinion/Op-EdContributors/Article.aspx?ID=308349&R=R1
253480441;20130401;NPL;NPL;20;3;3;1;3;0;BBC Monitoring
253480447;20130401;NPL;USA;20;3;7;1;7;0.668896321;http://zeenews.india.com/news/south-asia/election-in-june-impossible-in-nepal-jimmy-carter_839100.html
253480448;20130401;NPL;USA;75;7;4;1;4;2.718446602;http://thestar.com.my/news/story.asp?file=/2013/4/2/worldupdates/exus-president-carter-says-china-pressuring-nepal-on-tibetans&sec=Worldupdates
253480488;20130401;NZL;AUS;70;7;8;1;8;2.791461412;http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=10874759&ref=rss
253480489;20130401;NZL;AUS;70;7;2;1;2;2.791461412;http://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=10874759&ref=rss
253481003;20130401;PAK;NPL;73;7.4;6;1;6;0;BBC Monitoring
253481004;20130401;PAK;NPL;75;7;6;1;6;0;BBC Monitoring
253481039;20130401;PAK;USA;20;3;2;1;2;3.783102144;http://www.foxnews.com/world/2013/04/01/new-hope-for-jailed-pakistani-doc-who-helped-find-bin-laden/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fworld+%28Internal+-+World+Latest+-+Text%29
253481076;20130401;PAK;AFG;253;-0.3;3;1;3;0;BBC Monitoring
253481094;20130401;PAK;PAK;20;3;2;1;2;4.265402844;http://www.thenews.com.pk/Todays-News-5-168829-Khosa-asks-Sethi-to-reshuffle-bureaucracy
253481099;20130401;PAK;USA;20;3;1;1;1;2.285714286;http://www.cnn.com/2013/03/30/world/asia/pakistan-school-attack/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_world+%28RSS%3A+World%29
253481104;20130401;PAK;AFG;23;3.4;10;1;10;0;BBC Monitoring
253481119;20130401;PGS;IRN;70;7;10;1;10;0.970873786;http://www.irna.ir/en/News/80598506/Economic/Three_other_phases_of_South_Pars_to_go_on_stream__Oil_minister
253481237;20130401;PRK;AFR;20;3;4;1;4;6.52173913;http://www.philippinetimes.com/index.php/sid/213536962/scat/2411cd3571b4f088
253481394;20130401;PRK;PHL;20;3;2;1;2;6.52173913;http://www.philippinetimes.com/index.php/sid/213536962/scat/2411cd3571b4f088
253481404;20130401;PRK;PRK;20;3;3;1;3;1.844262295;http://www.americanthinker.com/blog/2013/04/north_korea_names_ex-premier_back_to_the_post_as_parliament_meets.html
253481418;20130401;PRK;USA;20;3;5;1;5;4.537521815;http://economictimes.indiatimes.com/tech/internet/youtube-shuts-google-sniffs-twitter-slims-in-april-fool-gags/articleshow/19326066.cms
253481419;20130401;PRK;USA;20;3;2;1;2;4.537521815;http://economictimes.indiatimes.com/tech/internet/youtube-shuts-google-sniffs-twitter-slims-in-april-fool-gags/articleshow/19326066.cms
253481420;20130401;PRK;USA;20;3;2;1;2;2.839116719;http://www.gulf-daily-news.com/NewsDetails.aspx?storyid=350674
253481421;20130401;PRK;USA;20;3;5;1;5;2.839116719;http://www.gulf-daily-news.com/NewsDetails.aspx?storyid=350674
253481453;20130401;PRK;USA;27;4;30;1;30;2.36379189;http://www.cnn.com/2013/03/31/world/asia/us-korea-f-22s/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_world+%28RSS%3A+World%29
253481460;20130401;PRK;ZAF;20;3;2;1;2;6.52173913;http://www.philippinetimes.com/index.php/sid/213536962/scat/2411cd3571b4f088
253481501;20130401;PRK;RUS;25;-0.3;3;1;3;2.36379189;http://www.cnn.com/2013/03/31/world/asia/us-korea-f-22s/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_world+%28RSS%3A+World%29
253481502;20130401;PRK;RUS;25;-0.3;6;1;6;2.36379189;http://www.cnn.com/2013/03/31/world/asia/us-korea-f-22s/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_world+%28RSS%3A+World%29
253481503;20130401;PRK;RUS;25;-0.3;15;1;15;2.36379189;http://www.cnn.com/2013/03/31/world/asia/us-korea-f-22s/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_world+%28RSS%3A+World%29
253481514;20130401;PRK;PRK;20;3;1;1;1;1.844262295;http://www.americanthinker.com/blog/2013/04/north_korea_names_ex-premier_back_to_the_post_as_parliament_meets.html
253481515;20130401;PRK;PRK;20;3;1;1;1;1.844262295;http://www.americanthinker.com/blog/2013/04/north_korea_names_ex-premier_back_to_the_post_as_parliament_meets.html
253481560;20130401;PSE;CAN;20;3;10;1;10;0.76754386;http://www.theglobeandmail.com/news/world/search-for-palestinian-authoritys-missing-millions-leads-to-canada/article10600170/?cmpid=rss1
